"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221114","7호선","공릉(서울과학기술대)","12855","12869","20221117"
"20221114","7호선","광명사거리","22287","21782","20221117"
"20221114","7호선","군자(능동)","15559","12410","20221117"
"20221114","7호선","남구로","16811","17568","20221117"
"20221114","7호선","남성","12068","11474","20221117"
"20221114","7호선","내방","15841","16054","20221117"
"20221114","7호선","노원","20090","21194","20221117"
"20221114","7호선","논현","19788","20275","20221117"
"20221114","7호선","대림(구로구청)","8534","8493","20221117"
"20221114","7호선","도봉산","10075","11077","20221117"
"20221114","7호선","뚝섬유원지","7749","7523","20221117"
"20221114","7호선","마들","13782","12827","20221117"
"20221114","7호선","먹골","10521","10412","20221117"
"20221114","7호선","면목","16880","16576","20221117"
"20221114","7호선","반포","6452","6374","20221117"
"20221114","7호선","보라매","7773","7949","20221117"
"20221114","7호선","사가정","16992","17144","20221117"
"20221114","7호선","상도","13089","13081","20221117"
"20221114","7호선","상봉(시외버스터미널)","17250","16436","20221117"
"20221114","7호선","수락산","13088","13030","20221117"
"20221114","7호선","숭실대입구(살피재)","16362","16664","20221117"
"20221114","7호선","신대방삼거리","15871","15474","20221117"
"20221114","7호선","신풍","12149","11503","20221117"
"20221114","7호선","어린이대공원(세종대)","18083","18980","20221117"
"20221114","7호선","온수(성공회대입구)","11681","10855","20221117"
"20221114","7호선","용마산(용마폭포공원)","6270","6080","20221117"
"20221114","7호선","이수","16332","15338","20221117"
"20221114","7호선","장승배기","9867","9626","20221117"
"20221114","7호선","장암","2639","961","20221117"
"20221114","7호선","중계","15561","14246","20221117"
"20221114","7호선","중곡","11237","10581","20221117"
"20221114","7호선","중화","11151","11076","20221117"
"20221114","7호선","천왕","12407","11855","20221117"
"20221114","7호선","철산","22588","22984","20221117"
"20221114","7호선","청담","21227","23297","20221117"
"20221114","7호선","태릉입구","9780","9282","20221117"
"20221114","7호선","하계","18900","17642","20221117"
"20221114","7호선","학동","25739","26827","20221117"
"20221113","7호선","가산디지털단지","12214","11154","20221116"
"20221113","7호선","강남구청","6335","7141","20221116"
"20221113","7호선","건대입구","7933","8777","20221116"
"20221113","7호선","고속터미널","16324","9433","20221116"
"20221113","7호선","공릉(서울과학기술대)","6505","6812","20221116"
"20221113","7호선","광명사거리","12970","12911","20221116"
"20221113","7호선","군자(능동)","8294","6414","20221116"
"20221113","7호선","남구로","7262","7202","20221116"
"20221113","7호선","남성","5681","5800","20221116"
"20221113","7호선","내방","5348","5597","20221116"
"20221113","7호선","노원","11274","11564","20221116"
"20221113","7호선","논현","6016","6031","20221116"
"20221113","7호선","대림(구로구청)","9162","8437","20221116"
"20221113","7호선","도봉산","5202","7195","20221116"
"20221113","7호선","뚝섬유원지","5581","5283","20221116"
"20221113","7호선","마들","6138","5545","20221116"
"20221113","7호선","먹골","5567","5420","20221116"
"20221113","7호선","면목","8165","7900","20221116"
"20221113","7호선","반포","2999","3052","20221116"
"20221113","7호선","보라매","4169","4193","20221116"
"20221113","7호선","사가정","8920","8741","20221116"
"20221113","7호선","상도","6051","6299","20221116"
"20221113","7호선","상봉(시외버스터미널)","9542","8836","20221116"
"20221113","7호선","수락산","7753","7576","20221116"
"20221113","7호선","숭실대입구(살피재)","6387","6814","20221116"
"20221113","7호선","신대방삼거리","7974","7923","20221116"
"20221113","7호선","신풍","6826","6504","20221116"
"20221113","7호선","어린이대공원(세종대)","8418","8597","20221116"
"20221113","7호선","온수(성공회대입구)","4187","4354","20221116"
"20221113","7호선","용마산(용마폭포공원)","3093","3305","20221116"
"20221113","7호선","이수","9047","8349","20221116"
"20221113","7호선","장승배기","4800","4857","20221116"
"20221113","7호선","장암","1252","748","20221116"
"20221113","7호선","중계","7086","6500","20221116"
"20221113","7호선","중곡","5525","5264","20221116"
"20221113","7호선","중화","5820","5690","20221116"
"20221113","7호선","천왕","5420","5264","20221116"
"20221113","7호선","철산","11512","11438","20221116"
"20221113","7호선","청담","7347","8072","20221116"
"20221113","7호선","태릉입구","5354","5202","20221116"
"20221113","7호선","하계","9631","9279","20221116"
"20221113","7호선","학동","7565","8055","20221116"
"20221112","7호선","가산디지털단지","15888","13940","20221115"
"20221112","7호선","강남구청","10937","12274","20221115"
"20221112","7호선","건대입구","11746","12935","20221115"
"20221112","7호선","고속터미널","18533","13550","20221115"
"20221112","7호선","공릉(서울과학기술대)","9533","9145","20221115"
"20221112","7호선","광명사거리","16941","16633","20221115"
"20221112","7호선","군자(능동)","11474","8555","20221115"
"20221112","7호선","남구로","8621","9378","20221115"
"20221112","7호선","남성","8220","7668","20221115"
"20221112","7호선","내방","8395","8315","20221115"
"20221112","7호선","노원","16570","16403","20221115"
"20221112","7호선","논현","10193","11077","20221115"
"20221112","7호선","대림(구로구청)","7967","8550","20221115"
"20221112","7호선","도봉산","6824","9170","20221115"
"20221112","7호선","뚝섬유원지","6087","5852","20221115"
"20221112","7호선","마들","9301","8713","20221115"
"20221112","7호선","먹골","7903","7510","20221115"
"20221112","7호선","면목","11360","10775","20221115"
"20221112","7호선","반포","5057","4895","20221115"
"20221112","7호선","보라매","5820","5782","20221115"
"20221112","7호선","사가정","12649","12127","20221115"
"20221112","7호선","상도","8816","7932","20221115"
"20221112","7호선","상봉(시외버스터미널)","13997","13302","20221115"
"20221112","7호선","수락산","10408","10269","20221115"
"20221112","7호선","숭실대입구(살피재)","9622","9511","20221115"
"20221112","7호선","신대방삼거리","11278","10664","20221115"
"20221112","7호선","신풍","8794","8290","20221115"
"20221112","7호선","어린이대공원(세종대)","11933","11202","20221115"
"20221112","7호선","온수(성공회대입구)","5770","5761","20221115"
"20221112","7호선","용마산(용마폭포공원)","4569","4629","20221115"
"20221112","7호선","이수","13017","12144","20221115"
"20221112","7호선","장승배기","6928","6666","20221115"
"20221112","7호선","장암","1715","1159","20221115"
"20221112","7호선","중계","10006","9086","20221115"
"20221112","7호선","중곡","7139","6775","20221115"
"20221112","7호선","중화","8256","7803","20221115"
"20221112","7호선","천왕","7365","6902","20221115"
"20221112","7호선","철산","16288","16363","20221115"
"20221112","7호선","청담","12602","13739","20221115"
"20221112","7호선","태릉입구","7362","6415","20221115"
"20221112","7호선","하계","13121","12543","20221115"
"20221112","7호선","학동","12255","13014","20221115"
"20221111","7호선","가산디지털단지","47382","47311","20221114"
"20221111","7호선","강남구청","18562","20854","20221114"
"20221111","7호선","건대입구","14613","15860","20221114"
"20221111","7호선","고속터미널","20661","16095","20221114"
"20221111","7호선","공릉(서울과학기술대)","14105","13440","20221114"
"20221111","7호선","광명사거리","23381","22906","20221114"
"20221111","7호선","군자(능동)","16812","12954","20221114"
"20221111","7호선","까치울","1","0","20221114"
"20221111","7호선","남구로","16192","17239","20221114"
"20221111","7호선","남성","12765","11625","20221114"
"20221111","7호선","내방","16223","16339","20221114"
"20221111","7호선","노원","21899","23703","20221114"
"20221111","7호선","논현","20731","22065","20221114"
"20221111","7호선","대림(구로구청)","8452","8834","20221114"
"20221111","7호선","도봉산","10237","11666","20221114"
"20221111","7호선","뚝섬유원지","9611","8951","20221114"
"20221111","7호선","마들","14520","13415","20221114"
"20221111","7호선","먹골","11139","10759","20221114"
"20221111","7호선","면목","17526","16568","20221114"
"20221111","7호선","반포","7106","6774","20221114"
"20221111","7호선","보라매","8243","8313","20221114"
"20221111","7호선","사가정","17985","17892","20221114"
"20221111","7호선","상도","13923","13132","20221114"
"20221111","7호선","상봉(시외버스터미널)","18658","18305","20221114"
"20221111","7호선","수락산","14009","13660","20221114"
"20221111","7호선","숭실대입구(살피재)","15628","15249","20221114"
"20221111","7호선","신대방삼거리","16792","15644","20221114"
"20221111","7호선","신풍","12729","11767","20221114"
"20221111","7호선","어린이대공원(세종대)","18224","17605","20221114"
"20221111","7호선","온수(성공회대입구)","11660","10762","20221114"
"20221111","7호선","용마산(용마폭포공원)","6671","6283","20221114"
"20221111","7호선","이수","18527","17368","20221114"
"20221111","7호선","장승배기","10265","9886","20221114"
"20221111","7호선","장암","2718","1177","20221114"
"20221111","7호선","중계","16272","14342","20221114"
"20221111","7호선","중곡","12169","11054","20221114"
"20221111","7호선","중화","11924","11509","20221114"
"20221111","7호선","천왕","12935","12111","20221114"
"20221111","7호선","철산","23797","24656","20221114"
"20221111","7호선","청담","21755","24385","20221114"
"20221111","7호선","태릉입구","10296","9346","20221114"
"20221111","7호선","하계","19632","18201","20221114"
"20221111","7호선","학동","25465","27268","20221114"
"20221110","7호선","가산디지털단지","48752","49394","20221113"
"20221110","7호선","강남구청","18569","20812","20221113"
"20221110","7호선","건대입구","14103","14682","20221113"
"20221110","7호선","고속터미널","17504","14778","20221113"
"20221110","7호선","공릉(서울과학기술대)","13564","13378","20221113"
"20221110","7호선","광명사거리","22949","22602","20221113"
"20221110","7호선","군자(능동)","17377","12895","20221113"
"20221110","7호선","남구로","16632","17583","20221113"
"20221110","7호선","남성","12612","11787","20221113"
"20221110","7호선","내방","16619","16731","20221113"
"20221110","7호선","노원","20202","21693","20221113"
"20221110","7호선","논현","20394","21211","20221113"
"20221110","7호선","대림(구로구청)","8437","8576","20221113"
"20221110","7호선","도봉산","10283","11838","20221113"
"20221110","7호선","뚝섬유원지","8454","8229","20221113"
"20221110","7호선","마들","14389","13365","20221113"
"20221110","7호선","먹골","10883","10639","20221113"
"20221110","7호선","면목","17635","16907","20221113"
"20221110","7호선","반포","6840","6610","20221113"
"20221110","7호선","보라매","8110","8289","20221113"
"20221110","7호선","사가정","17845","17614","20221113"
"20221110","7호선","상도","13806","13460","20221113"
"20221110","7호선","상봉(시외버스터미널)","18015","17236","20221113"
"20221110","7호선","수락산","13973","13646","20221113"
"20221110","7호선","숭실대입구(살피재)","16562","16779","20221113"
"20221110","7호선","신대방삼거리","16391","15577","20221113"
"20221110","7호선","신풍","12399","11789","20221113"
"20221110","7호선","어린이대공원(세종대)","19233","19480","20221113"
"20221110","7호선","온수(성공회대입구)","12104","11247","20221113"
"20221110","7호선","용마산(용마폭포공원)","6594","6263","20221113"
"20221110","7호선","이수","17175","16321","20221113"
"20221110","7호선","장승배기","9904","9672","20221113"
"20221110","7호선","장암","2738","1092","20221113"
"20221110","7호선","중계","16584","14945","20221113"
"20221110","7호선","중곡","11986","11064","20221113"
"20221110","7호선","중화","11482","11399","20221113"
"20221110","7호선","천왕","13018","12428","20221113"
"20221110","7호선","철산","23376","23679","20221113"
"20221110","7호선","청담","21684","24330","20221113"
"20221110","7호선","태릉입구","10339","9712","20221113"
"20221110","7호선","하계","19481","18128","20221113"
"20221110","7호선","학동","26422","28104","20221113"
"20221109","7호선","가산디지털단지","48801","49198","20221112"
"20221109","7호선","강남구청","18589","20559","20221112"
"20221109","7호선","건대입구","14059","14464","20221112"
"20221109","7호선","고속터미널","16188","14086","20221112"
"20221109","7호선","공릉(서울과학기술대)","13423","13391","20221112"
"20221109","7호선","광명사거리","22957","22642","20221112"
"20221109","7호선","군자(능동)","17231","13027","20221112"
"20221109","7호선","남구로","17013","17786","20221112"
"20221109","7호선","남성","12597","11698","20221112"
"20221109","7호선","내방","16563","16745","20221112"
"20221109","7호선","노원","20747","21895","20221112"
"20221109","7호선","논현","20402","20989","20221112"
"20221109","7호선","대림(구로구청)","8358","8469","20221112"
"20221109","7호선","도봉산","10627","12091","20221112"
"20221109","7호선","뚝섬유원지","8368","8230","20221112"
"20221109","7호선","마들","14424","13377","20221112"
"20221109","7호선","먹골","11049","10779","20221112"
"20221109","7호선","면목","17563","17071","20221112"
"20221109","7호선","반포","6674","6514","20221112"
"20221109","7호선","보라매","8179","8351","20221112"
"20221109","7호선","부천시청","1","0","20221112"
"20221109","7호선","사가정","17922","17682","20221112"
"20221109","7호선","상도","13699","13549","20221112"
"20221109","7호선","상봉(시외버스터미널)","18055","17103","20221112"
"20221109","7호선","수락산","13759","13573","20221112"
"20221109","7호선","숭실대입구(살피재)","17194","17327","20221112"
"20221109","7호선","신대방삼거리","16667","15958","20221112"
"20221109","7호선","신풍","12557","11796","20221112"
"20221109","7호선","어린이대공원(세종대)","18953","19359","20221112"
"20221109","7호선","온수(성공회대입구)","12315","11239","20221112"
"20221109","7호선","용마산(용마폭포공원)","6538","6348","20221112"
"20221109","7호선","이수","17483","16419","20221112"
"20221109","7호선","장승배기","10003","9826","20221112"
"20221109","7호선","장암","2635","1022","20221112"
"20221109","7호선","중계","16695","15271","20221112"
"20221109","7호선","중곡","11736","11041","20221112"
"20221109","7호선","중화","11733","11563","20221112"
"20221109","7호선","천왕","12928","12433","20221112"
"20221109","7호선","철산","23287","23707","20221112"
"20221109","7호선","청담","21909","24329","20221112"
"20221109","7호선","태릉입구","10306","9627","20221112"
"20221109","7호선","하계","20509","19390","20221112"
"20221109","7호선","학동","26644","27984","20221112"
"20221108","7호선","가산디지털단지","49547","50050","20221111"
"20221108","7호선","강남구청","18413","20513","20221111"
"20221108","7호선","건대입구","14090","14557","20221111"
"20221108","7호선","고속터미널","16594","14450","20221111"
"20221108","7호선","공릉(서울과학기술대)","13581","13370","20221111"
"20221108","7호선","광명사거리","22723","22340","20221111"
"20221108","7호선","군자(능동)","17079","12973","20221111"
"20221108","7호선","남구로","17105","17833","20221111"
"20221108","7호선","남성","12726","11957","20221111"
"20221108","7호선","내방","16424","16621","20221111"
"20221108","7호선","노원","20784","22010","20221111"
"20221108","7호선","논현","20465","21159","20221111"
"20221108","7호선","대림(구로구청)","8467","8657","20221111"
"20221108","7호선","도봉산","10750","12298","20221111"
"20221108","7호선","뚝섬유원지","8666","8248","20221111"
"20221108","7호선","마들","14449","13399","20221111"
"20221108","7호선","먹골","10888","10631","20221111"
"20221108","7호선","면목","17704","17078","20221111"
"20221108","7호선","반포","6785","6538","20221111"
"20221108","7호선","보라매","8145","8343","20221111"
"20221108","7호선","사가정","17787","17596","20221111"
"20221108","7호선","상도","13874","13584","20221111"
"20221108","7호선","상봉(시외버스터미널)","17844","16984","20221111"
"20221108","7호선","수락산","13895","13729","20221111"
"20221108","7호선","숭실대입구(살피재)","17153","17344","20221111"
"20221108","7호선","신대방삼거리","16519","15980","20221111"
"20221108","7호선","신풍","12680","11824","20221111"
"20221108","7호선","어린이대공원(세종대)","19021","19440","20221111"
"20221108","7호선","온수(성공회대입구)","12719","11534","20221111"
"20221108","7호선","용마산(용마폭포공원)","6546","6218","20221111"
"20221108","7호선","이수","17044","16192","20221111"
"20221108","7호선","장승배기","10111","9826","20221111"
"20221108","7호선","장암","2725","967","20221111"
"20221108","7호선","중계","16414","15033","20221111"
"20221108","7호선","중곡","11910","10988","20221111"
"20221108","7호선","중화","11818","11699","20221111"
"20221108","7호선","천왕","13063","12492","20221111"
"20221108","7호선","철산","23341","23726","20221111"
"20221108","7호선","청담","22182","24556","20221111"
"20221108","7호선","태릉입구","10299","9502","20221111"
"20221108","7호선","하계","19837","18657","20221111"
"20221108","7호선","학동","26469","27662","20221111"
"20221107","7호선","가산디지털단지","50769","50322","20221110"
"20221107","7호선","강남구청","17694","19402","20221110"
"20221107","7호선","건대입구","13304","13929","20221110"
"20221107","7호선","고속터미널","18949","14796","20221110"
"20221107","7호선","공릉(서울과학기술대)","13487","13559","20221110"
"20221107","7호선","광명사거리","22542","22034","20221110"
"20221107","7호선","군자(능동)","16080","12652","20221110"
"20221107","7호선","남구로","17284","17906","20221110"
"20221107","7호선","남성","12297","11773","20221110"
"20221107","7호선","내방","16129","16193","20221110"
"20221107","7호선","노원","19661","20652","20221110"
"20221107","7호선","논현","20002","20503","20221110"
"20221107","7호선","대림(구로구청)","8707","8736","20221110"
"20221107","7호선","도봉산","10714","12760","20221110"
"20221107","7호선","뚝섬유원지","8010","7832","20221110"
"20221107","7호선","마들","14027","13138","20221110"
"20221107","7호선","먹골","10704","10504","20221110"
"20221107","7호선","면목","17209","16852","20221110"
"20221107","7호선","반포","6482","6453","20221110"
"20221107","7호선","보라매","8098","8472","20221110"
"20221107","7호선","사가정","17195","17310","20221110"
"20221107","7호선","상도","13460","13654","20221110"
"20221107","7호선","상봉(시외버스터미널)","17877","17161","20221110"
"20221107","7호선","수락산","13295","13257","20221110"
"20221107","7호선","숭실대입구(살피재)","16794","17172","20221110"
"20221107","7호선","신대방삼거리","16012","15507","20221110"
"20221107","7호선","신풍","12479","11828","20221110"
"20221107","7호선","어린이대공원(세종대)","18582","19703","20221110"
"20221107","7호선","온수(성공회대입구)","13935","12773","20221110"
"20221107","7호선","용마산(용마폭포공원)","6302","6078","20221110"
"20221107","7호선","이수","16717","15486","20221110"
"20221107","7호선","장승배기","10100","10047","20221110"
"20221107","7호선","장암","2771","1019","20221110"
"20221107","7호선","중계","16189","14878","20221110"
"20221107","7호선","중곡","11481","10637","20221110"
"20221107","7호선","중화","11813","11712","20221110"
"20221107","7호선","천왕","12865","12549","20221110"
"20221107","7호선","철산","23424","23176","20221110"
"20221107","7호선","청담","21384","23631","20221110"
"20221107","7호선","태릉입구","10059","9542","20221110"
"20221107","7호선","하계","19691","18595","20221110"
"20221107","7호선","학동","25998","27355","20221110"
"20221106","7호선","가산디지털단지","12660","11468","20221109"
"20221106","7호선","강남구청","6639","7315","20221109"
"20221106","7호선","건대입구","8511","9076","20221109"
"20221106","7호선","고속터미널","16324","9678","20221109"
"20221106","7호선","공릉(서울과학기술대)","6930","7230","20221109"
"20221106","7호선","광명사거리","13601","13237","20221109"
"20221106","7호선","군자(능동)","9189","6700","20221109"
"20221106","7호선","남구로","7548","7238","20221109"
"20221106","7호선","남성","5982","5989","20221109"
"20221106","7호선","내방","5693","5839","20221109"
"20221106","7호선","노원","11572","11583","20221109"
"20221106","7호선","논현","5789","6160","20221109"
"20221106","7호선","대림(구로구청)","9011","8382","20221109"
"20221106","7호선","도봉산","6252","9046","20221109"
"20221106","7호선","뚝섬유원지","6796","6423","20221109"
"20221106","7호선","마들","6584","6224","20221109"
"20221106","7호선","먹골","5674","5630","20221109"
"20221106","7호선","면목","8505","8497","20221109"
"20221106","7호선","반포","3239","3310","20221109"
"20221106","7호선","보라매","4102","4126","20221109"
"20221106","7호선","사가정","9527","9220","20221109"
"20221106","7호선","상도","6162","6433","20221109"
"20221106","7호선","상봉(시외버스터미널)","10466","10067","20221109"
"20221106","7호선","수락산","8923","8692","20221109"
"20221106","7호선","숭실대입구(살피재)","6546","7032","20221109"
"20221106","7호선","신대방삼거리","8158","8032","20221109"
"20221106","7호선","신풍","7077","6680","20221109"
"20221106","7호선","어린이대공원(세종대)","9048","9447","20221109"
"20221106","7호선","온수(성공회대입구)","4484","4629","20221109"
"20221106","7호선","용마산(용마폭포공원)","3652","4086","20221109"
"20221106","7호선","이수","8993","8419","20221109"
"20221106","7호선","장승배기","4970","4986","20221109"
"20221106","7호선","장암","1523","1082","20221109"
"20221106","7호선","중계","7612","6980","20221109"
"20221106","7호선","중곡","5875","5648","20221109"
"20221106","7호선","중화","6453","6429","20221109"
"20221106","7호선","천왕","5506","5422","20221109"
"20221106","7호선","철산","12140","11873","20221109"
"20221106","7호선","청담","7490","8350","20221109"
"20221106","7호선","태릉입구","5487","5312","20221109"
"20221106","7호선","하계","10192","9748","20221109"
"20221106","7호선","학동","7683","8065","20221109"
"20221105","7호선","가산디지털단지","16828","15221","20221108"
"20221105","7호선","강남구청","11186","12544","20221108"
"20221105","7호선","건대입구","12583","13280","20221108"
"20221105","7호선","고속터미널","18024","13467","20221108"
"20221105","7호선","공릉(서울과학기술대)","9826","9526","20221108"
"20221105","7호선","광명사거리","17594","17690","20221108"
"20221105","7호선","군자(능동)","11951","8726","20221108"
"20221105","7호선","남구로","8742","9124","20221108"
"20221105","7호선","남성","8432","7579","20221108"
"20221105","7호선","내방","8380","8312","20221108"
"20221105","7호선","노원","16556","17399","20221108"
"20221105","7호선","논현","10612","11339","20221108"
"20221105","7호선","대림(구로구청)","7746","8596","20221108"
"20221105","7호선","도봉산","7542","10394","20221108"
"20221105","7호선","뚝섬유원지","8334","7711","20221108"
"20221105","7호선","마들","9805","8894","20221108"
"20221105","7호선","먹골","8009","7539","20221108"
"20221105","7호선","면목","11874","11155","20221108"
"20221105","7호선","반포","5119","4944","20221108"
"20221105","7호선","보라매","6507","6505","20221108"
"20221105","7호선","사가정","13157","12722","20221108"
"20221105","7호선","상도","9271","8385","20221108"
"20221105","7호선","상봉(시외버스터미널)","14460","13839","20221108"
"20221105","7호선","수락산","10962","10484","20221108"
"20221105","7호선","숭실대입구(살피재)","10032","9493","20221108"
"20221105","7호선","신대방삼거리","11798","10709","20221108"
"20221105","7호선","신풍","8671","8189","20221108"
"20221105","7호선","어린이대공원(세종대)","13122","12697","20221108"
"20221105","7호선","온수(성공회대입구)","6084","6019","20221108"
"20221105","7호선","용마산(용마폭포공원)","5054","5163","20221108"
"20221105","7호선","이수","13563","12522","20221108"
"20221105","7호선","장승배기","7638","7296","20221108"
"20221105","7호선","장암","1778","1257","20221108"
"20221105","7호선","중계","10410","9102","20221108"
"20221105","7호선","중곡","7553","7018","20221108"
"20221105","7호선","중화","8341","7848","20221108"
"20221105","7호선","천왕","7707","7305","20221108"
"20221105","7호선","철산","16766","16740","20221108"
"20221105","7호선","청담","12503","13721","20221108"
"20221105","7호선","태릉입구","7606","6785","20221108"
"20221105","7호선","하계","13548","12422","20221108"
"20221105","7호선","학동","12063","12662","20221108"
"20221104","7호선","가산디지털단지","48849","48216","20221107"
"20221104","7호선","강남구청","18460","20660","20221107"
"20221104","7호선","건대입구","14762","15347","20221107"
"20221104","7호선","고속터미널","20073","15815","20221107"
"20221104","7호선","공릉(서울과학기술대)","13859","13354","20221107"
"20221104","7호선","광명사거리","23346","23084","20221107"
"20221104","7호선","군자(능동)","16628","12999","20221107"
"20221104","7호선","남구로","16240","17218","20221107"
"20221104","7호선","남성","12837","11538","20221107"
"20221104","7호선","내방","16356","16469","20221107"
"20221104","7호선","노원","22028","23674","20221107"
"20221104","7호선","논현","20403","21641","20221107"
"20221104","7호선","대림(구로구청)","8546","8939","20221107"
"20221104","7호선","도봉산","10155","11614","20221107"
"20221104","7호선","뚝섬유원지","8488","8272","20221107"
"20221104","7호선","마들","14396","13383","20221107"
"20221104","7호선","먹골","11127","10795","20221107"
"20221104","7호선","면목","17399","16783","20221107"
"20221104","7호선","반포","7114","6765","20221107"
"20221104","7호선","보라매","8172","8045","20221107"
"20221104","7호선","사가정","17764","17721","20221107"
"20221104","7호선","상도","13964","12968","20221107"
"20221104","7호선","상봉(시외버스터미널)","18367","18080","20221107"
"20221104","7호선","수락산","13848","13593","20221107"
"20221104","7호선","숭실대입구(살피재)","15887","15481","20221107"
"20221104","7호선","신대방삼거리","16654","15673","20221107"
"20221104","7호선","신풍","12514","11876","20221107"
"20221104","7호선","어린이대공원(세종대)","18376","18130","20221107"
"20221104","7호선","온수(성공회대입구)","11726","10839","20221107"
"20221104","7호선","용마산(용마폭포공원)","6634","6320","20221107"
"20221104","7호선","이수","17918","17034","20221107"
"20221104","7호선","장승배기","9976","9788","20221107"
"20221104","7호선","장암","2581","1109","20221107"
"20221104","7호선","중계","16160","14487","20221107"
"20221104","7호선","중곡","12262","11160","20221107"
"20221104","7호선","중화","11818","11566","20221107"
"20221104","7호선","천왕","13100","12234","20221107"
"20221104","7호선","철산","23759","24553","20221107"
"20221104","7호선","청담","21294","24094","20221107"
"20221104","7호선","태릉입구","10204","9501","20221107"
"20221104","7호선","하계","19386","17860","20221107"
"20221104","7호선","학동","25793","27445","20221107"
"20221103","7호선","가산디지털단지","48839","49172","20221106"
"20221103","7호선","강남구청","18593","20739","20221106"
"20221103","7호선","건대입구","14441","14933","20221106"
"20221103","7호선","고속터미널","16462","13869","20221106"
"20221103","7호선","공릉(서울과학기술대)","13500","13198","20221106"
"20221103","7호선","광명사거리","22527","22386","20221106"
"20221103","7호선","군자(능동)","16307","12973","20221106"
"20221103","7호선","남구로","16788","17684","20221106"
"20221103","7호선","남성","12594","11810","20221106"
"20221103","7호선","내방","16313","16629","20221106"
"20221103","7호선","노원","20219","21536","20221106"
"20221103","7호선","논현","20123","21270","20221106"
"20221103","7호선","대림(구로구청)","8265","8312","20221106"
"20221103","7호선","도봉산","10535","12147","20221106"
"20221103","7호선","뚝섬유원지","8456","8196","20221106"
"20221103","7호선","마들","14354","13506","20221106"
"20221103","7호선","먹골","10984","10777","20221106"
"20221103","7호선","면목","17467","17049","20221106"
"20221103","7호선","반포","6826","6691","20221106"
"20221103","7호선","보라매","7880","8118","20221106"
"20221103","7호선","사가정","17647","17705","20221106"
"20221103","7호선","상도","13591","13500","20221106"
"20221103","7호선","상봉(시외버스터미널)","17993","17163","20221106"
"20221103","7호선","수락산","13470","13382","20221106"
"20221103","7호선","숭실대입구(살피재)","16730","16933","20221106"
"20221103","7호선","신대방삼거리","16619","15639","20221106"
"20221103","7호선","신풍","12434","11742","20221106"
"20221103","7호선","어린이대공원(세종대)","19282","20096","20221106"
"20221103","7호선","온수(성공회대입구)","11920","11177","20221106"
"20221103","7호선","용마산(용마폭포공원)","6467","6242","20221106"
"20221103","7호선","이수","17149","15988","20221106"
"20221103","7호선","장승배기","9957","9634","20221106"
"20221103","7호선","장암","2680","1022","20221106"
"20221103","7호선","중계","16287","15037","20221106"
"20221103","7호선","중곡","11937","11017","20221106"
"20221103","7호선","중화","11610","11407","20221106"
"20221103","7호선","천왕","12912","12415","20221106"
"20221103","7호선","철산","23341","23926","20221106"
"20221103","7호선","청담","21708","24340","20221106"
"20221103","7호선","태릉입구","10285","9558","20221106"
"20221103","7호선","하계","19433","18386","20221106"
"20221103","7호선","학동","26520","28180","20221106"
"20221102","7호선","가산디지털단지","48777","49183","20221105"
"20221102","7호선","강남구청","18707","20764","20221105"
"20221102","7호선","건대입구","14245","14875","20221105"
"20221102","7호선","고속터미널","15655","13710","20221105"
"20221102","7호선","공릉(서울과학기술대)","13475","13423","20221105"
"20221102","7호선","광명사거리","22987","22712","20221105"
"20221102","7호선","군자(능동)","16120","13004","20221105"
"20221102","7호선","남구로","16980","17953","20221105"
"20221102","7호선","남성","12508","11643","20221105"
"20221102","7호선","내방","16614","16765","20221105"
"20221102","7호선","노원","20764","21973","20221105"
"20221102","7호선","논현","20416","21193","20221105"
"20221102","7호선","대림(구로구청)","8377","8526","20221105"
"20221102","7호선","도봉산","10716","12234","20221105"
"20221102","7호선","뚝섬유원지","8924","8658","20221105"
"20221102","7호선","마들","14225","13360","20221105"
"20221102","7호선","먹골","10901","10591","20221105"
"20221102","7호선","면목","17563","17187","20221105"
"20221102","7호선","반포","7056","6885","20221105"
"20221102","7호선","보라매","8045","8206","20221105"
"20221102","7호선","부천시청","1","0","20221105"
"20221102","7호선","사가정","17521","17383","20221105"
"20221102","7호선","상도","13726","13592","20221105"
"20221102","7호선","상봉(시외버스터미널)","18075","17051","20221105"
"20221102","7호선","수락산","13852","13740","20221105"
"20221102","7호선","숭실대입구(살피재)","17326","17432","20221105"
"20221102","7호선","신대방삼거리","16616","15884","20221105"
"20221102","7호선","신풍","12668","11873","20221105"
"20221102","7호선","어린이대공원(세종대)","19194","20015","20221105"
"20221102","7호선","온수(성공회대입구)","12018","11090","20221105"
"20221102","7호선","용마산(용마폭포공원)","6444","6348","20221105"
"20221102","7호선","이수","17092","16266","20221105"
"20221102","7호선","장승배기","9804","9707","20221105"
"20221102","7호선","장암","2645","988","20221105"
"20221102","7호선","중계","16407","15121","20221105"
"20221102","7호선","중곡","12237","11323","20221105"
"20221102","7호선","중화","11712","11366","20221105"
"20221102","7호선","천왕","13408","12805","20221105"
"20221102","7호선","철산","23450","23917","20221105"
"20221102","7호선","청담","22014","24348","20221105"
"20221102","7호선","태릉입구","10353","9817","20221105"
"20221102","7호선","하계","20129","19022","20221105"
"20221102","7호선","학동","26764","28184","20221105"
"20221101","7호선","가산디지털단지","48893","49190","20221104"
"20221101","7호선","강남구청","18494","20593","20221104"
